Id,y
19915,2.0
19916,8.0
19917,9.0
19918,5.0
19919,4.0
19920,1.0
19921,5.0
19922,1.0
19923,1.0
19924,0.0
19925,9.0
19926,9.0
19927,0.0
19928,8.0
19929,1.0
19930,4.0
19931,7.0
19932,2.0
19933,0.0
19934,2.0
19935,0.0
19936,4.0
19937,0.0
19938,1.0
19939,8.0
19940,7.0
19941,2.0
19942,3.0
19943,4.0
19944,1.0
19945,4.0
19946,8.0
19947,1.0
19948,8.0
19949,7.0
19950,4.0
19951,1.0
19952,8.0
19953,9.0
19954,5.0
19955,2.0
19956,1.0
19957,9.0
19958,6.0
19959,4.0
19960,5.0
19961,1.0
19962,8.0
19963,4.0
19964,1.0
19965,7.0
19966,6.0
19967,6.0
19968,4.0
19969,3.0
19970,8.0
19971,6.0
19972,5.0
19973,0.0
19974,4.0
19975,6.0
19976,2.0
19977,4.0
19978,2.0
19979,1.0
19980,8.0
19981,0.0
19982,3.0
19983,3.0
19984,8.0
19985,9.0
19986,4.0
19987,6.0
19988,4.0
19989,9.0
19990,1.0
19991,5.0
19992,9.0
19993,5.0
19994,7.0
19995,9.0
19996,6.0
19997,9.0
19998,8.0
19999,3.0
20000,0.0
20001,6.0
20002,2.0
20003,5.0
20004,7.0
20005,3.0
20006,3.0
20007,8.0
20008,6.0
20009,1.0
20010,1.0
20011,2.0
20012,8.0
20013,9.0
20014,6.0
20015,3.0
20016,1.0
20017,0.0
20018,9.0
20019,3.0
20020,1.0
20021,7.0
20022,5.0
20023,6.0
20024,7.0
20025,1.0
20026,9.0
20027,6.0
20028,1.0
20029,9.0
20030,2.0
20031,3.0
20032,6.0
20033,3.0
20034,9.0
20035,2.0
20036,4.0
20037,4.0
20038,8.0
20039,6.0
20040,6.0
20041,6.0
20042,8.0
20043,3.0
20044,6.0
20045,8.0
20046,1.0
20047,6.0
20048,0.0
20049,7.0
20050,8.0
20051,1.0
20052,5.0
20053,8.0
20054,0.0
20055,5.0
20056,6.0
20057,1.0
20058,3.0
20059,3.0
20060,4.0
20061,4.0
20062,8.0
20063,1.0
20064,9.0
20065,2.0
20066,6.0
20067,0.0
20068,4.0
20069,6.0
20070,1.0
20071,2.0
20072,1.0
20073,0.0
20074,0.0
20075,0.0
20076,2.0
20077,6.0
20078,0.0
20079,1.0
20080,5.0
20081,0.0
20082,6.0
20083,6.0
20084,0.0
20085,3.0
20086,1.0
20087,1.0
20088,0.0
20089,5.0
20090,5.0
20091,0.0
20092,2.0
20093,0.0
20094,7.0
20095,3.0
20096,7.0
20097,6.0
20098,7.0
20099,6.0
20100,3.0
20101,6.0
20102,2.0
20103,4.0
20104,7.0
20105,8.0
20106,2.0
20107,7.0
20108,4.0
20109,4.0
20110,4.0
20111,0.0
20112,7.0
20113,2.0
20114,2.0
20115,8.0
20116,7.0
20117,9.0
20118,8.0
20119,2.0
20120,1.0
20121,8.0
20122,8.0
20123,4.0
20124,6.0
20125,2.0
20126,5.0
20127,2.0
20128,9.0
20129,4.0
20130,6.0
20131,2.0
20132,8.0
20133,9.0
20134,3.0
20135,6.0
20136,8.0
20137,4.0
20138,2.0
20139,9.0
20140,2.0
20141,5.0
20142,7.0
20143,4.0
20144,2.0
20145,3.0
20146,6.0
20147,9.0
20148,5.0
20149,7.0
20150,0.0
20151,4.0
20152,0.0
20153,8.0
20154,4.0
20155,6.0
20156,5.0
20157,4.0
20158,3.0
20159,9.0
20160,0.0
20161,6.0
20162,2.0
20163,4.0
20164,5.0
20165,7.0
20166,4.0
20167,6.0
20168,0.0
20169,3.0
20170,9.0
20171,1.0
20172,1.0
20173,5.0
20174,5.0
20175,0.0
20176,9.0
20177,4.0
20178,8.0
20179,8.0
20180,7.0
20181,9.0
20182,2.0
20183,7.0
20184,2.0
20185,1.0
20186,8.0
20187,1.0
20188,8.0
20189,8.0
20190,3.0
20191,4.0
20192,7.0
20193,3.0
20194,1.0
20195,1.0
20196,4.0
20197,1.0
20198,0.0
20199,3.0
20200,0.0
20201,3.0
20202,2.0
20203,9.0
20204,0.0
20205,2.0
20206,3.0
20207,8.0
20208,3.0
20209,8.0
20210,9.0
20211,4.0
20212,5.0
20213,5.0
20214,2.0
20215,3.0
20216,1.0
20217,3.0
20218,8.0
20219,4.0
20220,7.0
20221,8.0
20222,9.0
20223,6.0
20224,1.0
20225,1.0
20226,7.0
20227,5.0
20228,9.0
20229,7.0
20230,5.0
20231,9.0
20232,0.0
20233,0.0
20234,4.0
20235,2.0
20236,3.0
20237,2.0
20238,2.0
20239,4.0
20240,3.0
20241,2.0
20242,2.0
20243,7.0
20244,9.0
20245,2.0
20246,6.0
20247,7.0
20248,3.0
20249,4.0
20250,2.0
20251,6.0
20252,2.0
20253,8.0
20254,7.0
20255,1.0
20256,0.0
20257,4.0
20258,6.0
20259,5.0
20260,2.0
20261,8.0
20262,4.0
20263,9.0
20264,5.0
20265,9.0
20266,2.0
20267,1.0
20268,7.0
20269,5.0
20270,9.0
20271,9.0
20272,2.0
20273,4.0
20274,1.0
20275,6.0
20276,7.0
20277,4.0
20278,2.0
20279,2.0
20280,1.0
20281,8.0
20282,2.0
20283,0.0
20284,3.0
20285,9.0
20286,9.0
20287,5.0
20288,0.0
20289,1.0
20290,3.0
20291,4.0
20292,1.0
20293,3.0
20294,9.0
20295,8.0
20296,2.0
20297,6.0
20298,6.0
20299,1.0
20300,5.0
20301,3.0
20302,4.0
20303,6.0
20304,3.0
20305,3.0
20306,6.0
20307,9.0
20308,6.0
20309,4.0
20310,4.0
20311,2.0
20312,2.0
20313,1.0
20314,1.0
20315,2.0
20316,5.0
20317,0.0
20318,6.0
20319,7.0
20320,9.0
20321,1.0
20322,1.0
20323,2.0
20324,1.0
20325,8.0
20326,4.0
20327,7.0
20328,8.0
20329,8.0
20330,8.0
20331,5.0
20332,0.0
20333,3.0
20334,6.0
20335,6.0
20336,6.0
20337,4.0
20338,9.0
20339,2.0
20340,2.0
20341,1.0
20342,3.0
20343,8.0
20344,1.0
20345,0.0
20346,3.0
20347,5.0
20348,6.0
20349,9.0
20350,0.0
20351,3.0
20352,4.0
20353,7.0
20354,2.0
20355,3.0
20356,7.0
20357,9.0
20358,5.0
20359,5.0
20360,9.0
20361,6.0
20362,1.0
20363,8.0
20364,9.0
20365,6.0
20366,6.0
20367,0.0
20368,0.0
20369,0.0
20370,2.0
20371,5.0
20372,9.0
20373,9.0
20374,9.0
20375,6.0
20376,5.0
20377,3.0
20378,1.0
20379,7.0
20380,4.0
20381,8.0
20382,4.0
20383,5.0
20384,6.0
20385,2.0
20386,9.0
20387,9.0
20388,0.0
20389,8.0
20390,5.0
20391,6.0
20392,1.0
20393,9.0
20394,9.0
20395,3.0
20396,1.0
20397,1.0
20398,9.0
20399,9.0
20400,3.0
20401,3.0
20402,1.0
20403,2.0
20404,2.0
20405,3.0
20406,1.0
20407,6.0
20408,6.0
20409,0.0
20410,2.0
20411,1.0
20412,1.0
20413,4.0
20414,5.0
20415,2.0
20416,1.0
20417,1.0
20418,5.0
20419,8.0
20420,1.0
20421,4.0
20422,7.0
20423,8.0
20424,4.0
20425,6.0
20426,6.0
20427,3.0
20428,9.0
20429,1.0
20430,1.0
20431,0.0
20432,4.0
20433,6.0
20434,3.0
20435,6.0
20436,6.0
20437,3.0
20438,2.0
20439,9.0
20440,5.0
20441,4.0
20442,8.0
20443,8.0
20444,3.0
20445,6.0
20446,8.0
20447,9.0
20448,6.0
20449,6.0
20450,6.0
20451,9.0
20452,6.0
20453,9.0
20454,7.0
20455,5.0
20456,1.0
20457,8.0
20458,3.0
20459,2.0
20460,9.0
20461,6.0
20462,4.0
20463,8.0
20464,1.0
20465,6.0
20466,3.0
20467,9.0
20468,7.0
20469,3.0
20470,5.0
20471,1.0
20472,7.0
20473,6.0
20474,3.0
20475,9.0
20476,0.0
20477,9.0
20478,0.0
20479,9.0
20480,0.0
20481,6.0
20482,0.0
20483,4.0
20484,1.0
20485,8.0
20486,0.0
20487,1.0
20488,5.0
20489,1.0
20490,2.0
20491,4.0
20492,3.0
20493,1.0
20494,9.0
20495,4.0
20496,5.0
20497,2.0
20498,1.0
20499,3.0
20500,7.0
20501,6.0
20502,1.0
20503,6.0
20504,7.0
20505,0.0
20506,7.0
20507,0.0
20508,0.0
20509,3.0
20510,8.0
20511,4.0
20512,4.0
20513,8.0
20514,9.0
20515,0.0
20516,0.0
20517,3.0
20518,9.0
20519,9.0
20520,0.0
20521,8.0
20522,3.0
20523,7.0
20524,2.0
20525,2.0
20526,6.0
20527,1.0
20528,9.0
20529,1.0
20530,7.0
20531,4.0
20532,7.0
20533,2.0
20534,3.0
20535,0.0
20536,6.0
20537,3.0
20538,3.0
20539,4.0
20540,8.0
20541,6.0
20542,0.0
20543,7.0
20544,9.0
20545,9.0
20546,0.0
20547,8.0
20548,1.0
20549,2.0
20550,7.0
20551,2.0
20552,9.0
20553,1.0
20554,3.0
20555,2.0
20556,2.0
20557,4.0
20558,3.0
20559,1.0
20560,6.0
20561,7.0
20562,9.0
20563,5.0
20564,1.0
20565,4.0
20566,1.0
20567,9.0
20568,4.0
20569,6.0
20570,3.0
20571,8.0
20572,5.0
20573,3.0
20574,5.0
20575,8.0
20576,8.0
20577,4.0
20578,6.0
20579,6.0
20580,7.0
20581,3.0
20582,9.0
20583,7.0
20584,3.0
20585,0.0
20586,9.0
20587,9.0
20588,0.0
20589,7.0
20590,9.0
20591,8.0
20592,9.0
20593,3.0
20594,9.0
20595,0.0
20596,7.0
20597,5.0
20598,1.0
20599,1.0
20600,7.0
20601,6.0
20602,6.0
20603,5.0
20604,3.0
20605,5.0
20606,2.0
20607,0.0
20608,9.0
20609,1.0
20610,1.0
20611,2.0
20612,7.0
20613,8.0
20614,7.0
20615,7.0
20616,5.0
20617,8.0
20618,2.0
20619,4.0
20620,4.0
20621,5.0
20622,1.0
20623,1.0
20624,7.0
20625,6.0
20626,1.0
20627,3.0
20628,4.0
20629,2.0
20630,6.0
20631,0.0
20632,2.0
20633,7.0
20634,0.0
20635,6.0
20636,5.0
20637,7.0
20638,7.0
20639,0.0
20640,8.0
20641,7.0
20642,0.0
20643,9.0
20644,1.0
20645,5.0
20646,9.0
20647,3.0
20648,4.0
20649,8.0
20650,5.0
20651,6.0
20652,5.0
20653,0.0
20654,1.0
20655,5.0
20656,2.0
20657,1.0
20658,5.0
20659,8.0
20660,2.0
20661,4.0
20662,8.0
20663,9.0
20664,4.0
20665,0.0
20666,7.0
20667,5.0
20668,4.0
20669,4.0
20670,2.0
20671,9.0
20672,4.0
20673,8.0
20674,0.0
20675,8.0
20676,7.0
20677,2.0
20678,0.0
20679,7.0
20680,6.0
20681,9.0
20682,7.0
20683,2.0
20684,4.0
20685,2.0
20686,5.0
20687,7.0
20688,2.0
20689,3.0
20690,5.0
20691,4.0
20692,8.0
20693,7.0
20694,8.0
20695,9.0
20696,8.0
20697,7.0
20698,4.0
20699,9.0
20700,3.0
20701,4.0
20702,3.0
20703,8.0
20704,1.0
20705,4.0
20706,7.0
20707,0.0
20708,0.0
20709,0.0
20710,2.0
20711,0.0
20712,8.0
20713,2.0
20714,1.0
20715,2.0
20716,4.0
20717,5.0
20718,5.0
20719,8.0
20720,6.0
20721,3.0
20722,7.0
20723,6.0
20724,2.0
20725,5.0
20726,9.0
20727,6.0
20728,7.0
20729,7.0
20730,9.0
20731,1.0
20732,3.0
20733,0.0
20734,4.0
20735,6.0
20736,2.0
20737,2.0
20738,2.0
20739,1.0
20740,5.0
20741,6.0
20742,5.0
20743,2.0
20744,8.0
20745,1.0
20746,6.0
20747,0.0
20748,2.0
20749,2.0
20750,3.0
20751,1.0
20752,1.0
20753,8.0
20754,4.0
20755,3.0
20756,7.0
20757,1.0
20758,6.0
20759,8.0
20760,9.0
20761,3.0
20762,3.0
20763,1.0
20764,0.0
20765,5.0
20766,0.0
20767,6.0
20768,5.0
20769,4.0
20770,9.0
20771,9.0
20772,2.0
20773,3.0
20774,3.0
20775,9.0
20776,6.0
20777,9.0
20778,2.0
20779,9.0
20780,5.0
20781,2.0
20782,5.0
20783,0.0
20784,5.0
20785,0.0
20786,0.0
20787,7.0
20788,3.0
20789,4.0
20790,2.0
20791,9.0
20792,2.0
20793,9.0
20794,9.0
20795,1.0
20796,6.0
20797,8.0
20798,5.0
20799,2.0
20800,0.0
20801,3.0
20802,7.0
20803,4.0
20804,6.0
20805,3.0
20806,4.0
20807,4.0
20808,4.0
20809,9.0
20810,2.0
20811,2.0
20812,9.0
20813,2.0
20814,2.0
20815,3.0
20816,1.0
20817,9.0
20818,3.0
20819,0.0
20820,2.0
20821,0.0
20822,4.0
20823,2.0
20824,7.0
20825,4.0
20826,0.0
20827,0.0
20828,3.0
20829,9.0
20830,4.0
20831,2.0
20832,1.0
20833,2.0
20834,8.0
20835,6.0
20836,6.0
20837,0.0
20838,4.0
20839,7.0
20840,7.0
20841,0.0
20842,3.0
20843,9.0
20844,9.0
20845,9.0
20846,8.0
20847,6.0
20848,8.0
20849,2.0
20850,3.0
20851,9.0
20852,1.0
20853,0.0
20854,3.0
20855,6.0
20856,9.0
20857,8.0
20858,7.0
20859,5.0
20860,9.0
20861,4.0
20862,2.0
20863,0.0
20864,4.0
20865,5.0
20866,3.0
20867,9.0
20868,9.0
20869,2.0
20870,9.0
20871,2.0
20872,3.0
20873,7.0
20874,1.0
20875,6.0
20876,6.0
20877,6.0
20878,6.0
20879,7.0
20880,1.0
20881,2.0
20882,9.0
20883,6.0
20884,9.0
20885,0.0
20886,0.0
20887,0.0
20888,3.0
20889,7.0
20890,1.0
20891,2.0
20892,4.0
20893,7.0
20894,0.0
20895,1.0
20896,7.0
20897,8.0
20898,6.0
20899,0.0
20900,6.0
20901,6.0
20902,9.0
20903,5.0
20904,4.0
20905,8.0
20906,1.0
20907,4.0
20908,1.0
20909,8.0
20910,8.0
20911,2.0
20912,2.0
20913,7.0
20914,0.0
20915,1.0
20916,7.0
20917,9.0
20918,0.0
20919,2.0
20920,7.0
20921,4.0
20922,7.0
20923,5.0
20924,3.0
20925,4.0
20926,2.0
20927,3.0
20928,9.0
20929,6.0
20930,7.0
20931,3.0
20932,5.0
20933,9.0
20934,3.0
20935,2.0
20936,9.0
20937,0.0
20938,6.0
20939,3.0
20940,0.0
20941,1.0
20942,7.0
20943,3.0
20944,1.0
20945,7.0
20946,3.0
20947,1.0
20948,8.0
20949,5.0
20950,8.0
20951,2.0
20952,7.0
20953,3.0
20954,4.0
20955,6.0
20956,0.0
20957,4.0
20958,5.0
20959,7.0
20960,4.0
20961,5.0
20962,0.0
20963,0.0
20964,4.0
20965,4.0
20966,2.0
20967,8.0
20968,7.0
20969,0.0
20970,6.0
20971,5.0
20972,5.0
20973,4.0
20974,9.0
20975,1.0
20976,4.0
20977,7.0
20978,4.0
20979,2.0
20980,8.0
20981,0.0
20982,4.0
20983,0.0
20984,8.0
20985,3.0
20986,4.0
20987,3.0
20988,9.0
20989,5.0
20990,2.0
20991,6.0
20992,0.0
20993,2.0
20994,8.0
20995,3.0
20996,7.0
20997,0.0
20998,7.0
20999,7.0
21000,4.0
21001,1.0
21002,6.0
21003,8.0
21004,1.0
21005,5.0
21006,4.0
21007,0.0
21008,5.0
21009,6.0
21010,1.0
21011,1.0
21012,3.0
21013,5.0
21014,3.0
21015,6.0
21016,4.0
21017,0.0
21018,0.0
21019,4.0
21020,5.0
21021,2.0
21022,9.0
21023,7.0
21024,6.0
21025,1.0
21026,4.0
21027,5.0
21028,1.0
21029,3.0
21030,0.0
21031,5.0
21032,1.0
21033,5.0
21034,3.0
21035,8.0
21036,6.0
21037,6.0
21038,2.0
21039,0.0
21040,6.0
21041,4.0
21042,4.0
21043,9.0
21044,6.0
21045,9.0
21046,4.0
21047,4.0
21048,0.0
21049,6.0
21050,3.0
21051,0.0
21052,0.0
21053,8.0
21054,2.0
21055,0.0
21056,7.0
21057,9.0
21058,4.0
21059,4.0
21060,9.0
21061,4.0
21062,7.0
21063,3.0
21064,9.0
21065,0.0
21066,5.0
21067,2.0
21068,8.0
21069,7.0
21070,7.0
21071,4.0
21072,9.0
21073,1.0
21074,1.0
21075,2.0
21076,5.0
21077,9.0
21078,3.0
21079,1.0
21080,7.0
21081,6.0
21082,3.0
21083,4.0
21084,9.0
21085,1.0
21086,7.0
21087,0.0
21088,9.0
21089,2.0
21090,2.0
21091,9.0
21092,7.0
21093,8.0
21094,5.0
21095,6.0
21096,5.0
21097,0.0
21098,3.0
21099,7.0
21100,2.0
21101,5.0
21102,0.0
21103,0.0
21104,6.0
21105,9.0
21106,7.0
21107,5.0
21108,2.0
21109,0.0
21110,2.0
21111,4.0
21112,9.0
21113,2.0
21114,6.0
21115,9.0
21116,2.0
21117,3.0
21118,3.0
21119,1.0
21120,2.0
21121,2.0
21122,3.0
21123,3.0
21124,4.0
21125,3.0
21126,8.0
21127,0.0
21128,5.0
21129,5.0
21130,7.0
21131,8.0
21132,0.0
21133,6.0
21134,2.0
21135,6.0
21136,3.0
21137,3.0
21138,6.0
21139,9.0
21140,0.0
21141,2.0
21142,0.0
21143,2.0
21144,7.0
21145,5.0
21146,8.0
21147,4.0
21148,4.0
21149,2.0
21150,0.0
21151,8.0
21152,9.0
21153,2.0
21154,9.0
21155,1.0
21156,5.0
21157,8.0
21158,6.0
21159,3.0
21160,6.0
21161,7.0
21162,8.0
21163,0.0
21164,5.0
21165,6.0
21166,2.0
21167,0.0
21168,1.0
21169,7.0
21170,0.0
21171,1.0
21172,2.0
21173,6.0
21174,1.0
21175,7.0
21176,0.0
21177,2.0
21178,6.0
21179,1.0
21180,1.0
21181,4.0
21182,6.0
21183,3.0
21184,8.0
21185,8.0
21186,2.0
21187,5.0
21188,5.0
21189,3.0
21190,2.0
21191,6.0
21192,9.0
21193,3.0
21194,6.0
21195,9.0
21196,3.0
21197,2.0
21198,9.0
21199,2.0
21200,6.0
21201,9.0
21202,8.0
21203,7.0
21204,0.0
21205,8.0
21206,5.0
21207,1.0
21208,3.0
21209,4.0
21210,9.0
21211,9.0
21212,5.0
21213,3.0
21214,9.0
21215,9.0
21216,6.0
21217,3.0
21218,8.0
21219,6.0
21220,7.0
21221,6.0
21222,1.0
21223,3.0
21224,6.0
21225,7.0
21226,6.0
21227,6.0
21228,7.0
21229,5.0
21230,3.0
21231,0.0
21232,3.0
21233,7.0
21234,4.0
21235,6.0
21236,3.0
21237,5.0
21238,7.0
21239,3.0
21240,3.0
21241,4.0
21242,4.0
21243,7.0
21244,3.0
21245,6.0
21246,3.0
21247,8.0
21248,7.0
21249,2.0
21250,1.0
21251,6.0
21252,5.0
21253,7.0
21254,2.0
21255,0.0
21256,8.0
21257,5.0
21258,8.0
21259,7.0
21260,7.0
21261,0.0
21262,9.0
21263,0.0
21264,3.0
21265,8.0
21266,8.0
21267,6.0
21268,1.0
21269,7.0
21270,8.0
21271,4.0
21272,1.0
21273,6.0
21274,9.0
21275,6.0
21276,0.0
21277,9.0
21278,1.0
21279,8.0
21280,7.0
21281,1.0
21282,5.0
21283,3.0
21284,6.0
21285,8.0
21286,0.0
21287,9.0
21288,5.0
21289,9.0
21290,3.0
21291,3.0
21292,2.0
21293,2.0
21294,6.0
21295,9.0
21296,7.0
21297,9.0
21298,9.0
21299,9.0
21300,2.0
21301,7.0
21302,9.0
21303,7.0
21304,8.0
21305,6.0
21306,6.0
21307,1.0
21308,4.0
21309,9.0
21310,5.0
21311,0.0
21312,4.0
21313,6.0
21314,6.0
21315,1.0
21316,1.0
21317,7.0
21318,3.0
21319,0.0
21320,2.0
21321,6.0
21322,7.0
21323,8.0
21324,1.0
21325,9.0
21326,6.0
21327,8.0
21328,1.0
21329,6.0
21330,8.0
21331,9.0
21332,5.0
21333,7.0
21334,1.0
21335,4.0
21336,3.0
21337,3.0
21338,8.0
21339,8.0
21340,2.0
21341,2.0
21342,0.0
21343,0.0
21344,9.0
21345,0.0
21346,2.0
21347,4.0
21348,6.0
21349,8.0
21350,5.0
21351,9.0
21352,6.0
21353,4.0
21354,5.0
21355,6.0
21356,6.0
21357,5.0
21358,9.0
21359,3.0
21360,2.0
21361,4.0
21362,4.0
21363,2.0
21364,4.0
21365,0.0
21366,9.0
21367,8.0
21368,5.0
21369,2.0
21370,9.0
21371,1.0
21372,5.0
21373,2.0
21374,0.0
21375,3.0
21376,2.0
21377,2.0
21378,5.0
21379,0.0
21380,4.0
21381,7.0
21382,1.0
21383,8.0
21384,8.0
21385,5.0
21386,8.0
21387,4.0
21388,2.0
21389,4.0
21390,6.0
21391,4.0
21392,9.0
21393,5.0
21394,6.0
21395,5.0
21396,2.0
21397,6.0
21398,7.0
21399,2.0
21400,4.0
21401,2.0
21402,7.0
21403,7.0
21404,5.0
21405,5.0
21406,9.0
21407,8.0
21408,8.0
21409,5.0
21410,1.0
21411,9.0
21412,6.0
21413,7.0
21414,2.0
21415,7.0
21416,1.0
21417,2.0
21418,0.0
21419,7.0
21420,6.0
21421,8.0
21422,8.0
21423,1.0
21424,4.0
21425,7.0
21426,2.0
21427,6.0
21428,2.0
21429,9.0
21430,3.0
21431,1.0
21432,9.0
21433,0.0
21434,2.0
21435,6.0
21436,4.0
21437,2.0
21438,4.0
21439,9.0
21440,3.0
21441,1.0
21442,6.0
21443,8.0
21444,1.0
21445,2.0
21446,4.0
21447,5.0
21448,7.0
21449,5.0
21450,4.0
21451,2.0
21452,5.0
21453,6.0
21454,1.0
21455,0.0
21456,2.0
21457,1.0
21458,9.0
21459,7.0
21460,7.0
21461,7.0
21462,1.0
21463,2.0
21464,8.0
21465,2.0
21466,5.0
21467,5.0
21468,5.0
21469,0.0
21470,0.0
21471,6.0
21472,1.0
21473,6.0
21474,4.0
21475,1.0
21476,7.0
21477,5.0
21478,5.0
21479,5.0
21480,0.0
21481,3.0
21482,7.0
21483,7.0
21484,0.0
21485,4.0
21486,6.0
21487,6.0
21488,3.0
21489,7.0
21490,8.0
21491,5.0
21492,7.0
21493,1.0
21494,8.0
21495,9.0
21496,8.0
21497,9.0
21498,6.0
21499,6.0
21500,7.0
21501,3.0
21502,3.0
21503,0.0
21504,6.0
21505,5.0
21506,8.0
21507,9.0
21508,1.0
21509,7.0
21510,9.0
21511,0.0
21512,2.0
21513,6.0
21514,1.0
21515,1.0
21516,1.0
21517,3.0
21518,2.0
21519,5.0
21520,1.0
21521,7.0
21522,1.0
21523,2.0
21524,2.0
21525,2.0
21526,1.0
21527,6.0
21528,9.0
21529,5.0
21530,3.0
21531,9.0
21532,7.0
21533,1.0
21534,6.0
21535,3.0
21536,1.0
21537,6.0
21538,0.0
21539,9.0
21540,3.0
21541,6.0
21542,3.0
21543,9.0
21544,9.0
21545,0.0
21546,0.0
21547,9.0
21548,2.0
21549,1.0
21550,6.0
21551,9.0
21552,8.0
21553,8.0
21554,2.0
21555,9.0
21556,3.0
21557,4.0
21558,6.0
21559,0.0
21560,0.0
21561,4.0
21562,9.0
21563,3.0
21564,7.0
21565,5.0
21566,2.0
21567,0.0
21568,1.0
21569,7.0
21570,5.0
21571,3.0
21572,4.0
21573,2.0
21574,4.0
21575,9.0
21576,4.0
21577,6.0
21578,5.0
21579,7.0
21580,9.0
21581,1.0
21582,2.0
21583,1.0
21584,4.0
21585,1.0
21586,2.0
21587,0.0
21588,9.0
21589,8.0
21590,7.0
21591,6.0
21592,9.0
21593,8.0
21594,5.0
21595,7.0
21596,3.0
21597,7.0
21598,9.0
21599,5.0
21600,8.0
21601,0.0
21602,2.0
21603,2.0
21604,2.0
21605,3.0
21606,0.0
21607,3.0
21608,3.0
21609,2.0
21610,9.0
21611,6.0
21612,8.0
21613,6.0
21614,0.0
21615,3.0
21616,5.0
21617,0.0
21618,9.0
21619,2.0
21620,5.0
21621,0.0
21622,2.0
21623,3.0
21624,6.0
21625,6.0
21626,7.0
21627,6.0
21628,4.0
21629,2.0
21630,3.0
21631,1.0
21632,8.0
21633,1.0
21634,1.0
21635,3.0
21636,5.0
21637,5.0
21638,8.0
21639,1.0
21640,5.0
21641,7.0
21642,6.0
21643,1.0
21644,1.0
21645,1.0
21646,5.0
21647,0.0
21648,8.0
21649,4.0
21650,8.0
21651,1.0
21652,1.0
21653,1.0
21654,6.0
21655,8.0
21656,9.0
21657,6.0
21658,3.0
21659,9.0
21660,5.0
21661,4.0
21662,6.0
21663,7.0
21664,6.0
21665,1.0
21666,2.0
21667,0.0
21668,3.0
21669,2.0
21670,4.0
21671,0.0
21672,6.0
21673,9.0
21674,5.0
21675,7.0
21676,3.0
21677,5.0
21678,4.0
21679,8.0
21680,0.0
21681,0.0
21682,9.0
21683,4.0
21684,6.0
21685,7.0
21686,3.0
21687,3.0
21688,0.0
21689,4.0
21690,1.0
21691,7.0
21692,3.0
21693,6.0
21694,5.0
21695,0.0
21696,0.0
21697,7.0
21698,4.0
21699,0.0
21700,4.0
21701,8.0
21702,8.0
21703,2.0
21704,7.0
21705,3.0
21706,8.0
21707,1.0
21708,8.0
21709,9.0
21710,3.0
21711,2.0
21712,6.0
21713,2.0
21714,0.0
21715,2.0
21716,1.0
21717,2.0
21718,7.0
21719,9.0
21720,9.0
21721,2.0
21722,5.0
21723,5.0
21724,5.0
21725,5.0
21726,3.0
21727,8.0
21728,7.0
21729,2.0
21730,3.0
21731,6.0
21732,9.0
21733,9.0
21734,4.0
21735,0.0
21736,0.0
21737,3.0
21738,8.0
21739,0.0
21740,0.0
21741,9.0
21742,0.0
21743,8.0
21744,6.0
21745,0.0
21746,1.0
21747,0.0
21748,0.0
21749,3.0
21750,6.0
21751,4.0
21752,0.0
21753,0.0
21754,2.0
21755,7.0
21756,6.0
21757,1.0
21758,6.0
21759,1.0
21760,5.0
21761,3.0
21762,9.0
21763,4.0
21764,8.0
21765,5.0
21766,2.0
21767,9.0
21768,7.0
21769,6.0
21770,9.0
21771,3.0
21772,7.0
21773,8.0
21774,4.0
21775,7.0
21776,9.0
21777,4.0
21778,5.0
21779,1.0
21780,8.0
21781,3.0
21782,3.0
21783,7.0
21784,2.0
21785,1.0
21786,0.0
21787,7.0
21788,6.0
21789,6.0
21790,7.0
21791,0.0
21792,6.0
21793,0.0
21794,1.0
21795,6.0
21796,5.0
21797,2.0
21798,4.0
21799,0.0
21800,3.0
21801,9.0
21802,0.0
21803,2.0
21804,0.0
21805,2.0
21806,6.0
21807,5.0
21808,7.0
21809,6.0
21810,9.0
21811,3.0
21812,7.0
21813,6.0
21814,1.0
21815,9.0
21816,1.0
21817,2.0
21818,3.0
21819,3.0
21820,6.0
21821,1.0
21822,0.0
21823,4.0
21824,4.0
21825,3.0
21826,0.0
21827,7.0
21828,5.0
21829,1.0
21830,5.0
21831,1.0
21832,0.0
21833,9.0
21834,9.0
21835,5.0
21836,2.0
21837,8.0
21838,0.0
21839,4.0
21840,0.0
21841,4.0
21842,1.0
21843,3.0
21844,5.0
21845,3.0
21846,3.0
21847,9.0
21848,2.0
21849,4.0
21850,8.0
21851,7.0
21852,7.0
21853,2.0
21854,9.0
21855,6.0
21856,2.0
21857,8.0
21858,9.0
21859,5.0
21860,5.0
21861,1.0
21862,3.0
21863,1.0
21864,6.0
21865,7.0
21866,4.0
21867,5.0
21868,3.0
21869,4.0
21870,1.0
21871,6.0
21872,7.0
21873,8.0
21874,1.0
21875,4.0
21876,8.0
21877,7.0
21878,9.0
21879,7.0
21880,5.0
21881,3.0
21882,3.0
21883,7.0
21884,7.0
21885,9.0
21886,5.0
21887,6.0
21888,7.0
21889,1.0
21890,4.0
21891,4.0
21892,1.0
21893,0.0
21894,9.0
21895,6.0
21896,1.0
21897,7.0
21898,7.0
21899,5.0
21900,2.0
21901,5.0
21902,9.0
21903,9.0
21904,8.0
21905,7.0
21906,9.0
21907,0.0
21908,5.0
21909,1.0
21910,1.0
21911,5.0
21912,7.0
21913,7.0
